,id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
1800,98f8a7c5206e771a0e408640bb1611e6,krakow,blockOfFlats,63.0,3.0,3.0,8.0,1970.0,50.0171654,19.8976125,5.15,24.0,0.683,0.309,0.036,0.247,0.138,3.321,0.29,condominium,concreteSlab,premium,yes,yes,yes,no,yes,3500
1801,b7d3a0dcbfab8d1ad6192136e6e46103,krakow,,47.0,2.0,2.0,5.0,1979.0,50.0880611,19.9037465,4.41,8.0,0.25,0.889,0.5,0.245,0.153,1.804,0.492,condominium,,,no,no,no,no,yes,2500
1802,c62aa482cd30b27da59fd5985ad785ef,krakow,tenement,35.0,1.0,2.0,5.0,1960.0,50.057738,19.930123,0.65,42.0,0.148,0.332,0.093,0.631,0.091,0.468,0.138,condominium,brick,,no,yes,yes,no,yes,2500
1803,b4be56a875ce5150a19ce91c96388421,krakow,blockOfFlats,65.0,3.0,2.0,2.0,2003.0,50.10467409,19.9050808,5.98,1.0,0.252,1.69,1.838,1.046,1.268,2.941,0.799,condominium,,premium,yes,yes,no,no,no,3000
1804,15f5e3376545ab555f357041a0f7ab1b,krakow,tenement,38.0,2.0,,,1950.0,50.0719,19.9602,2.41,16.0,0.254,0.305,0.285,0.056,0.039,0.814,0.219,condominium,brick,,no,no,,no,no,1990
1805,147a7d0fe08edddd32cb1a972d0a9143,krakow,apartmentBuilding,30.0,2.0,5.0,5.0,2023.0,50.0407,19.93762,1.62,24.0,0.073,0.788,0.361,0.219,0.308,0.842,0.354,condominium,brick,,no,yes,yes,yes,no,3200
1806,9b2c118498b6bfa103c9c0fa49415135,krakow,blockOfFlats,46.0,2.0,1.0,5.0,2009.0,50.0189,19.9725,4.72,9.0,0.091,0.451,0.341,0.05,0.242,1.735,0.25,condominium,,,yes,yes,yes,no,no,2550
1807,3139161f2b55f5f8ecd28d87ca72036d,krakow,apartmentBuilding,28.0,1.0,3.0,4.0,,50.04566,19.9556565,1.63,31.0,0.344,0.6,0.364,0.573,0.018,1.052,0.178,condominium,brick,premium,yes,no,yes,no,no,2400
1808,5220883d7a122a4e7a23e81e673a1830,krakow,,32.0,1.0,2.0,2.0,,50.0729695,19.9254507,2.17,20.0,0.243,0.361,0.267,0.143,0.177,0.545,0.304,condominium,brick,premium,yes,no,no,no,yes,2000
1809,f9e9f6eaaed86a0950392d0f8be91159,krakow,blockOfFlats,46.6,2.0,6.0,6.0,2010.0,50.0259406,19.9199088,3.52,20.0,0.234,0.209,0.525,0.117,0.125,2.014,0.123,condominium,brick,,no,yes,yes,no,no,2700
1810,3250e264f0e9757c4eda1c0f9d1388d2,krakow,apartmentBuilding,67.0,3.0,2.0,5.0,2014.0,50.0645,19.9493,1.28,52.0,0.434,0.124,0.237,0.798,0.044,0.792,0.066,condominium,brick,,yes,yes,yes,no,no,5500
1811,7c2608af9f7f8fafa214a8e643874b9d,krakow,apartmentBuilding,50.0,2.0,3.0,6.0,2010.0,50.0619819,19.9268764,1.11,51.0,0.13,0.305,0.476,0.338,0.076,0.483,0.04,condominium,brick,,no,no,yes,no,no,3200
1812,a95d3faf3556c3af40393c73296449fb,krakow,blockOfFlats,40.0,2.0,7.0,10.0,1980.0,50.09021722,19.99073982,5.39,9.0,0.064,2.113,0.276,0.318,0.18,0.902,0.125,condominium,,,yes,yes,yes,no,yes,1900
1813,a11e08bdedba7d3fbc71f5764a0fc7ba,krakow,blockOfFlats,55.0,2.0,2.0,2.0,,50.0991,19.9824,5.79,1.0,1.121,1.977,0.746,0.47,0.532,1.611,0.766,condominium,,premium,yes,yes,no,no,yes,2700
1814,cb03fd698209b94f6b224e9b55df8db6,krakow,apartmentBuilding,30.0,1.0,,5.0,2017.0,50.0498161,19.94858623,0.95,119.0,0.087,0.538,0.384,0.593,0.05,0.715,0.39,condominium,brick,premium,no,yes,yes,no,no,2750
1815,6621c6b769a76514175d00e0c5886d38,krakow,apartmentBuilding,65.0,3.0,2.0,5.0,2022.0,50.0691651,19.8960635,3.4,10.0,0.446,0.339,0.653,0.435,0.197,0.424,0.336,condominium,brick,,yes,yes,yes,no,no,5300
1816,670fe1938092e93fc650843784380814,krakow,,47.0,2.0,3.0,5.0,,50.01781,19.98439,5.31,13.0,0.268,1.113,0.139,0.155,0.135,2.272,0.125,condominium,,,no,no,no,no,no,2000
1817,2b527c737f4c6f5fdf656868a0ad9b69,krakow,tenement,40.0,2.0,1.0,3.0,1910.0,50.0621,19.9312,0.92,137.0,0.058,0.356,0.398,0.295,0.074,0.344,0.069,condominium,brick,,yes,yes,no,no,no,2500
1818,08f89082e89e367c134d50fe9cfc462b,krakow,apartmentBuilding,54.0,3.0,5.0,5.0,2020.0,50.0477272,19.9674211,2.23,18.0,0.451,0.316,0.587,0.139,0.174,1.229,0.413,condominium,brick,,yes,yes,yes,yes,yes,4500
1819,9ae12e873946728af5e0c69decad6105,krakow,apartmentBuilding,45.0,2.0,2.0,4.0,2013.0,50.0567475,19.9612686,1.64,18.0,0.258,0.23,0.406,0.254,0.031,0.511,0.27,condominium,brick,premium,yes,yes,yes,no,no,2600
1820,613b414e72f0a92e9d9516108e5d098c,krakow,blockOfFlats,86.0,4.0,4.0,4.0,2000.0,50.0240282,19.9032671,4.29,12.0,0.911,0.378,0.623,0.111,0.019,2.458,0.245,condominium,,,yes,yes,no,no,no,4950
1821,c83e6f28f4d592ae74328fc5dd40a08a,krakow,blockOfFlats,63.0,3.0,8.0,8.0,2004.0,50.0171654,19.8976125,5.15,24.0,0.683,0.309,0.036,0.247,0.138,3.321,0.29,condominium,,premium,no,yes,yes,no,yes,3500
1822,78b5fe11335eb8f12cd183de22b1a61f,krakow,,67.0,3.0,1.0,5.0,,50.0703195,19.9838787,3.65,13.0,0.398,0.209,0.331,0.161,0.126,1.691,0.312,condominium,,,no,yes,yes,yes,yes,3800
1823,dc104b9bec27265df088983f02996513,krakow,apartmentBuilding,45.0,2.0,3.0,5.0,2017.0,50.0258645,19.9201864,3.52,21.0,0.252,0.227,0.536,0.134,0.124,2.024,0.119,condominium,brick,premium,yes,no,yes,no,no,2650
1824,eef1928360177a755a713c90166f4dbd,krakow,,33.0,2.0,1.0,5.0,2015.0,50.0732237,20.0169448,5.95,13.0,0.189,2.175,0.5,0.311,0.255,1.271,0.281,condominium,,premium,yes,yes,yes,no,no,2750
1825,5923c291069d179242f90eba360f5391,krakow,blockOfFlats,43.0,2.0,3.0,4.0,1972.0,50.0711,19.9172,2.32,32.0,0.233,0.22,0.19,0.114,0.144,0.183,0.09,condominium,concreteSlab,,no,yes,no,no,yes,2200
1826,b4407c7fa150de898d490eaf935f1e7d,krakow,,45.0,2.0,2.0,2.0,2016.0,50.00911805,20.02181053,7.86,6.0,0.527,1.397,0.422,0.404,0.286,3.352,0.424,condominium,,,no,no,no,no,no,2100
1827,7a984af52b64623032c5344200bf29b1,krakow,tenement,89.12,4.0,1.0,4.0,1930.0,50.0616562,19.93798898,0.71,210.0,0.218,0.438,0.271,0.476,0.04,0.301,0.162,condominium,brick,premium,no,no,yes,no,no,5500
1828,f53b338aa8a0c88a39a4d986754a09ab,krakow,,47.9,3.0,3.0,3.0,1998.0,50.0169343,19.9799991,5.2,12.0,0.143,0.785,0.225,0.064,0.215,1.96,0.254,condominium,brick,,yes,no,no,no,yes,2600
1829,3356789613db8f9ee13bb8363a8b9c34,krakow,blockOfFlats,37.0,2.0,2.0,10.0,,50.0854,19.9165,3.7,18.0,0.084,1.329,0.349,0.17,0.302,0.978,0.317,condominium,concreteSlab,,no,yes,yes,no,no,1800
1830,da65cd2a3fbdda51ea6dcd1359844307,krakow,tenement,38.0,2.0,2.0,2.0,1905.0,50.0602,19.9375,0.55,196.0,0.316,0.556,0.105,0.413,0.004,0.465,0.101,condominium,brick,,yes,no,yes,no,no,2700
1831,775c24f2fe64c4bd0c1071f1bddc7ce2,krakow,apartmentBuilding,45.0,2.0,2.0,8.0,2022.0,50.073665,19.9566293,2.42,15.0,0.415,0.488,0.158,0.373,0.043,1.07,0.158,condominium,brick,premium,no,yes,yes,no,no,3700
1832,374683d32bd2cae176416828659cdb41,krakow,,44.0,2.0,3.0,4.0,,50.07924,19.89704,3.98,14.0,0.264,0.905,0.224,0.301,0.381,0.724,0.143,condominium,,,no,yes,no,no,no,2600
1833,74b2a0b7c5b9bd3e922432426d2d579b,krakow,,38.0,2.0,2.0,4.0,,50.08803,20.02533,7.19,19.0,0.159,0.637,0.212,0.177,0.199,1.391,0.33,condominium,,,no,no,no,no,yes,2300
1834,cdbf7e827d106a566b33c28b5629331b,krakow,blockOfFlats,52.0,2.0,2.0,4.0,,50.0726,20.0347,7.13,20.0,0.317,1.112,0.308,0.257,0.09,0.469,0.162,condominium,brick,,no,yes,no,no,yes,2500
1835,75049b60fc065eb5ea75c3d0911dcf2e,krakow,,47.67,3.0,,4.0,,50.090833,20.013611,6.66,15.0,0.075,0.507,0.154,0.065,0.348,0.806,0.227,condominium,,,no,no,no,no,yes,3200
1836,cd85156abaf97a70d7cdabf821c752b1,krakow,apartmentBuilding,36.0,2.0,2.0,4.0,2021.0,50.0343083,20.052122,8.45,1.0,1.491,3.476,1.218,1.192,0.424,3.363,1.518,condominium,brick,premium,yes,yes,yes,no,no,2500
1837,3f2ce8bdb4548d9dddddbfe035aa1dd7,krakow,apartmentBuilding,66.0,3.0,4.0,6.0,2023.0,50.0588149,19.929392,0.76,53.0,0.023,0.237,0.109,0.634,0.094,0.571,0.196,condominium,brick,,yes,yes,yes,no,no,6200
1838,33790b8d0c37b832e6d05d560692e32f,krakow,apartmentBuilding,49.0,2.0,1.0,6.0,2016.0,50.0574,19.9762,2.71,5.0,0.522,0.823,0.158,0.402,0.429,1.302,0.172,condominium,brick,,yes,yes,yes,no,no,3500
1839,e328a054cf7c44baa80a948d1c4acc9f,krakow,blockOfFlats,47.0,2.0,2.0,3.0,,50.0885128,19.9589118,3.97,10.0,0.815,0.349,0.061,0.44,0.383,2.141,0.423,condominium,,,no,yes,no,no,yes,3000
1840,7d3d22cf292f3d6b104a3e3a89428eda,krakow,blockOfFlats,45.0,2.0,3.0,5.0,2017.0,50.0110839,19.8901546,6.01,6.0,0.369,0.861,0.863,0.187,0.382,4.166,0.26,condominium,,premium,yes,yes,yes,no,no,2650
1841,4594dfc5e15c764a2d160e17228f4cfa,krakow,blockOfFlats,57.58,3.0,4.0,5.0,2016.0,50.05584378,19.90920067,2.09,4.0,0.371,0.784,0.649,0.706,0.21,0.681,0.662,condominium,,premium,no,yes,yes,no,no,4000
1842,fac207208f7a4eb699d3062b9814f3c4,krakow,apartmentBuilding,60.0,3.0,5.0,6.0,2013.0,50.0676068,19.9395579,1.37,86.0,0.144,0.506,0.105,0.151,0.081,0.374,0.067,condominium,brick,premium,no,no,yes,no,no,4800
1843,3b04f9f35311e23744d62903868fd4c2,krakow,tenement,42.0,2.0,,4.0,1930.0,50.0516808,19.9355468,0.45,48.0,0.123,0.675,0.176,0.336,0.057,0.452,0.348,condominium,brick,premium,no,no,no,no,yes,3100
1844,505ab1d294fb65b42918ab7d7a2077b6,krakow,apartmentBuilding,93.0,3.0,4.0,6.0,2009.0,50.0576,19.9307,0.61,48.0,0.184,0.375,0.136,0.587,0.101,0.424,0.17,condominium,brick,,yes,yes,yes,yes,no,6800
1845,0c55508219b82daee82789dea715a66f,krakow,blockOfFlats,106.0,5.0,2.0,5.0,2013.0,50.0567669,19.9427828,0.35,104.0,0.15,0.673,0.307,0.212,0.103,0.484,0.253,condominium,,,no,yes,yes,no,no,6500
1846,6543631e10c62e470ed3c9e4183341b8,krakow,blockOfFlats,114.0,5.0,4.0,5.0,2013.0,50.0567669,19.9427828,0.35,104.0,0.15,0.673,0.307,0.212,0.103,0.484,0.253,condominium,,,no,yes,yes,no,no,6500
1847,61036077f03debb6f63a2053f9770074,krakow,tenement,111.0,5.0,4.0,5.0,,50.0561731,19.9424258,0.3,118.0,0.133,0.741,0.374,0.279,0.07,0.451,0.263,condominium,brick,premium,yes,yes,yes,no,no,6500
1848,21192778844248eef557c54ef1fa0f9d,krakow,tenement,32.0,2.0,1.0,3.0,1960.0,50.0574177,19.9594329,1.52,18.0,0.144,0.169,0.384,0.15,0.152,0.431,0.272,condominium,brick,premium,no,no,no,no,no,2500
1849,8fa49bc51d7696d58494ed1966624d08,krakow,blockOfFlats,50.0,3.0,2.0,4.0,1998.0,50.01051,19.96488,5.33,14.0,0.507,0.541,0.165,0.046,0.035,0.671,0.212,condominium,,,yes,yes,no,no,no,3000
1850,61d6eece633829f45f9b80408b9dcbe4,krakow,apartmentBuilding,114.0,5.0,2.0,2.0,1890.0,50.0561377,19.9447235,0.46,106.0,0.059,0.65,0.284,0.314,0.065,0.615,0.1,condominium,brick,,no,yes,yes,no,no,6500
1851,4f3d032da996527ef3f8344e5892e995,krakow,,45.0,2.0,,,,50.0839866,20.01517539,6.34,21.0,0.148,1.029,0.16,0.086,0.29,1.321,0.144,condominium,,,no,no,,no,no,2200
1852,d1c5f4cdad1bb44ce22083cb46a67cf4,krakow,,27.0,1.0,2.0,5.0,2023.0,50.0567475,19.9612686,1.64,18.0,0.258,0.23,0.406,0.254,0.031,0.511,0.27,condominium,,,no,no,yes,no,no,3000
1853,a13acfb3e72786bc8e78e49185cd0444,krakow,blockOfFlats,65.2,3.0,10.0,11.0,1978.0,50.07832,19.97411,3.61,17.0,0.193,0.751,0.134,0.121,0.178,1.752,0.122,condominium,,,yes,yes,no,no,no,2800
1854,32cd6400eae2bbb034b545e7cef118ac,krakow,apartmentBuilding,38.0,2.0,5.0,7.0,2019.0,50.07410821,20.03700256,7.34,28.0,0.373,1.131,0.402,0.155,0.09,0.372,0.118,condominium,brick,premium,yes,yes,yes,no,no,2500
1855,334e6a12f9a9f3294be603fce16a7f20,krakow,apartmentBuilding,38.0,2.0,5.0,7.0,2016.0,50.084167,19.990278,4.9,3.0,0.581,1.802,0.899,0.457,0.484,1.307,0.49,condominium,brick,premium,no,yes,yes,no,no,2500
1856,aebc2215d21be3d9f4f7149ce3d8303b,krakow,blockOfFlats,42.0,2.0,4.0,6.0,2023.0,50.0959509,19.9247837,4.62,10.0,0.42,0.877,0.484,0.348,0.368,1.425,0.279,condominium,,premium,no,yes,yes,no,no,2599
1857,ff83174f16925ceb91804e68715a8980,krakow,blockOfFlats,42.0,2.0,5.0,6.0,2005.0,50.0871163,20.0305437,7.46,15.0,0.27,0.968,0.352,0.352,0.212,1.173,0.353,condominium,,premium,yes,yes,yes,no,no,2100
1858,5f9ec415227c6478a40b9f0bedf5500e,krakow,apartmentBuilding,45.2,2.0,1.0,5.0,2008.0,50.0176893516467,19.970208400479,4.76,9.0,0.198,0.261,0.156,0.225,0.243,1.53,0.193,condominium,brick,,yes,yes,yes,no,no,2200
1859,029ca1c7a6e9130c6eb4fd02bff8978b,krakow,tenement,62.0,3.0,2.0,5.0,1960.0,50.0561871,19.919669,1.34,12.0,0.203,0.247,0.375,0.707,0.362,0.948,0.225,condominium,brick,,no,no,no,no,no,4000
1860,41429b6e30d66def62689d5d3236c794,krakow,apartmentBuilding,55.58,3.0,2.0,5.0,2015.0,50.0508825,19.9383295,0.49,89.0,0.24,0.483,0.192,0.202,0.052,0.298,0.253,condominium,brick,,no,no,yes,no,no,5000
1861,99b4c5ea3891057178c96a5250314982,krakow,apartmentBuilding,78.0,3.0,1.0,7.0,2010.0,50.0556347,19.9605305,1.58,16.0,0.242,0.288,0.538,0.197,0.104,0.428,0.362,condominium,brick,,yes,yes,yes,no,no,5600
1862,98a69ea0c3caf0d09a4fee7944d8953b,krakow,,30.0,1.0,,3.0,2023.0,50.0427177,19.9507244,1.65,41.0,0.063,0.791,0.211,0.27,0.159,1.044,0.307,condominium,brick,premium,no,no,no,no,no,1999
1863,cd5b747aaec4cc2529afffb418101549,krakow,blockOfFlats,32.0,1.0,4.0,8.0,2022.0,50.0910299,20.023505,7.26,18.0,0.014,0.304,0.276,0.162,0.167,1.495,0.159,condominium,,premium,no,no,yes,no,yes,2099
1864,802c2031b7d3cc6100e8349892878411,krakow,apartmentBuilding,93.0,3.0,4.0,6.0,2009.0,50.0572,19.9305,0.61,40.0,0.192,0.388,0.141,0.581,0.064,0.421,0.149,condominium,brick,,yes,yes,yes,yes,no,6800
1865,855e3c741fa5d900ad20bb4ad25be034,krakow,blockOfFlats,55.0,2.0,1.0,3.0,2001.0,50.0194507,20.0250691,7.36,2.0,0.185,1.863,0.652,0.296,0.599,2.439,0.583,condominium,,,no,yes,no,no,no,2990
1866,c9c03dffb75b0f740f4fc8685da423e2,krakow,blockOfFlats,35.0,2.0,2.0,3.0,2023.0,50.088043,19.908755,4.21,16.0,0.356,1.218,0.279,0.162,0.176,1.589,0.312,condominium,,premium,no,no,yes,no,no,2800
1867,81e2d6329a17cc4b702d71cabca09fbc,krakow,blockOfFlats,64.0,2.0,2.0,6.0,2010.0,50.049711,19.9611403,1.74,18.0,0.151,0.159,0.573,0.221,0.06,0.76,0.441,condominium,,premium,no,no,yes,no,no,3500
1868,8ed059b03d02f27ac9c3bbe81a931234,krakow,blockOfFlats,51.0,2.0,2.0,5.0,2021.0,50.0527386,19.9200451,1.34,15.0,0.286,0.138,0.203,0.378,0.179,0.733,0.14,condominium,,,no,no,yes,no,no,3400
1869,582a9e57e146c06eacae5218519684e6,krakow,apartmentBuilding,57.0,3.0,3.0,7.0,2015.0,50.0713956,19.954938,2.14,14.0,0.444,0.328,0.414,0.4,0.252,0.899,0.174,condominium,brick,,yes,yes,yes,no,no,4800
1870,e97f727474371b4bea51aecfc15fad7a,krakow,apartmentBuilding,79.4,3.0,4.0,6.0,2008.0,50.05584378,19.90920067,2.09,4.0,0.371,0.784,0.649,0.706,0.21,0.681,0.662,condominium,brick,,yes,yes,yes,yes,yes,5000
1871,23899a845f7edefe67a56cbd167e3df4,krakow,tenement,25.3,1.0,1.0,1.0,,50.0664185,19.9295992,1.39,68.0,0.055,0.374,0.297,0.133,0.023,0.19,0.085,condominium,brick,,no,yes,no,no,no,2000
1872,87a95f97e430cbe2d8039475362f9f58,krakow,apartmentBuilding,81.23,3.0,2.0,10.0,2022.0,50.05601,19.959362,1.5,18.0,0.15,0.195,0.525,0.108,0.132,0.355,0.36,condominium,brick,premium,yes,no,yes,no,no,9000
1873,1b90ea5f7211d8d73578f8b87a776df3,krakow,apartmentBuilding,27.0,1.0,1.0,6.0,2015.0,50.0646501,19.9449799,1.14,94.0,0.217,0.403,0.102,0.623,0.042,0.484,0.055,condominium,brick,premium,no,no,yes,no,no,3000
1874,19b19b570fa65a934a212c09791d97a8,krakow,tenement,83.0,4.0,3.0,5.0,,50.0698411,19.9358211,1.63,37.0,0.095,0.471,0.209,0.264,0.105,0.349,0.085,condominium,brick,,no,no,yes,no,no,4000
1875,2ee01d44c2b20c3d9794fafd053c624c,krakow,blockOfFlats,62.0,3.0,8.0,10.0,,50.0656,20.0105,5.27,6.0,0.467,1.909,0.67,0.359,0.067,2.08,0.624,condominium,concreteSlab,,yes,yes,yes,no,no,2900
1876,8aadf93c335fee3fbf00a3f127c31bbc,krakow,blockOfFlats,40.0,2.0,1.0,4.0,,50.0568,19.9167,1.56,9.0,0.143,0.384,0.405,0.875,0.445,0.882,0.327,condominium,,,yes,no,no,no,no,2450
1877,02a04622c5b381bc9b4bdeb3be1cbd93,krakow,apartmentBuilding,55.0,3.0,4.0,6.0,2019.0,50.04299,19.93511,1.39,15.0,0.242,0.678,0.426,0.185,0.219,0.641,0.218,condominium,brick,,yes,yes,yes,yes,no,3600
1878,e14c9f52a271a8fd195013bcac67f513,krakow,apartmentBuilding,34.63,1.0,5.0,17.0,2010.0,50.0742788,19.9164515,2.63,31.0,0.216,0.14,0.157,0.109,0.112,0.194,0.182,condominium,brick,,no,no,yes,no,no,2150
1879,020948fc97d0d652e383b3a708d25e4d,krakow,tenement,117.0,6.0,1.0,4.0,1920.0,50.0678952,19.9296954,1.53,53.0,0.055,0.474,0.337,0.243,0.087,0.326,0.22,condominium,brick,premium,yes,no,no,no,yes,5900
1880,70b611f67a0a962c586aa182746977cb,krakow,apartmentBuilding,54.0,2.0,,2.0,2017.0,50.0689,19.8748,4.79,5.0,0.627,1.523,0.473,1.228,0.299,1.493,0.597,condominium,brick,,no,yes,no,no,no,3600
1881,102f065102f0c6cd46ddd3be1eb6c612,krakow,apartmentBuilding,75.0,3.0,4.0,5.0,2015.0,50.0508825,19.9383295,0.49,89.0,0.24,0.483,0.192,0.202,0.052,0.298,0.253,condominium,brick,premium,no,no,yes,no,no,8300
1882,1819ffa3be8ffbd58523a8371da7d3d0,krakow,blockOfFlats,59.1,2.0,1.0,1.0,1956.0,50.05656425,19.95845131,1.44,20.0,0.062,0.107,0.453,0.066,0.185,0.32,0.389,condominium,,,no,yes,no,no,yes,3450
1883,eb1efa2ee8e9c0411fce48c7778b57b8,krakow,apartmentBuilding,36.0,2.0,3.0,3.0,2023.0,50.0456532,19.97004117,2.5,11.0,0.7,0.587,0.437,0.305,0.103,1.523,0.116,condominium,brick,premium,no,yes,yes,no,no,3450
1884,8f20384ed0238e011a7bd7f3b71e8417,krakow,blockOfFlats,45.0,2.0,7.0,7.0,2015.0,50.061304,20.0083537,5.04,3.0,0.96,1.903,0.615,0.184,0.45,2.506,0.427,condominium,brick,,no,yes,yes,no,no,2800
1885,d8cf75fdcc2c6f2bee16b465267c3e20,krakow,apartmentBuilding,51.0,2.0,7.0,10.0,2020.0,50.05571979,19.96314526,1.76,13.0,0.41,0.313,0.517,0.38,0.174,0.614,0.381,condominium,brick,premium,yes,yes,yes,no,no,5500
1886,b31117a8abcdf7c8c7be95bdda2d0d5e,krakow,tenement,54.0,2.0,2.0,3.0,1900.0,50.058782,19.948897,0.84,46.0,0.105,0.274,0.203,0.325,0.077,0.577,0.029,condominium,brick,,no,yes,no,no,no,3000
1887,a8e8874b626fbe4b80d178ce149d2d7c,krakow,apartmentBuilding,111.0,5.0,2.0,2.0,,50.0664866,19.8741658,4.75,9.0,0.582,1.63,0.295,1.478,0.069,1.634,0.456,condominium,brick,,yes,yes,yes,no,no,6000
1888,14bd7216bb51426fd0899f016d005595,krakow,blockOfFlats,32.0,2.0,1.0,2.0,2022.0,50.06609735,19.84536834,6.75,1.0,1.009,3.26,1.696,2.439,0.201,3.606,2.102,condominium,,premium,yes,no,no,no,no,3000
1889,5b967d07bcef7f12c7484a742dc68764,krakow,apartmentBuilding,31.0,1.0,2.0,2.0,2018.0,50.0615756,19.97178319,2.48,13.0,0.438,0.549,0.422,0.125,0.141,0.785,0.393,condominium,brick,premium,no,yes,yes,no,no,2450
1890,c958bcd4aa4afbe61ffed1a655e204e2,krakow,tenement,120.0,4.0,2.0,3.0,1900.0,50.0649001,19.9413698,1.09,129.0,0.101,0.519,0.339,0.401,0.047,0.233,0.273,condominium,brick,premium,yes,no,no,no,no,8580
1891,5ff30e6d290b329f8c50f1875edcf3d0,krakow,tenement,92.0,4.0,,4.0,1930.0,50.0672306,19.9315971,1.41,73.0,0.039,0.333,0.244,0.299,0.101,0.228,0.083,condominium,brick,premium,no,no,,no,no,5800
1892,de48a9f6ac89b0fa21f0d2fa4930327c,krakow,apartmentBuilding,40.0,2.0,3.0,5.0,2022.0,50.053233,19.9411332,0.3,127.0,0.055,0.669,0.162,0.127,0.054,0.474,0.087,condominium,brick,,yes,yes,yes,no,no,4000
1893,77a946d31f6bb558582a619b8227458c,krakow,tenement,30.0,1.0,2.0,2.0,,50.0546,19.9435,0.37,142.0,0.136,0.822,0.372,0.352,0.093,0.551,0.24,condominium,brick,,yes,yes,no,no,no,2200
1894,23ba5d97a61ea01c2f790dd94d1b3bf1,krakow,blockOfFlats,48.0,3.0,1.0,10.0,1970.0,50.0757,19.9811,3.8,12.0,0.255,0.835,0.153,0.281,0.098,1.841,0.319,condominium,concreteSlab,,yes,no,yes,no,no,2600
1895,ec7f0a0217693a8b3f9cbdf3e9a874ca,krakow,apartmentBuilding,67.0,2.0,,3.0,1999.0,50.0666182,19.8573069,5.93,0.0,0.623,2.527,1.462,1.95,0.779,2.763,1.624,condominium,brick,,no,yes,no,no,yes,4000
1896,e01ce829a35227fef28ccd5e60794987,krakow,blockOfFlats,31.5,1.0,2.0,3.0,1998.0,50.0278664,19.9196278,3.33,22.0,0.108,0.102,0.31,0.111,0.102,1.799,0.115,condominium,brick,,yes,yes,no,yes,no,2000
1897,0f79610cf03adea4326fff6962f2511c,krakow,blockOfFlats,90.13,3.0,3.0,5.0,2007.0,50.07059452,19.91806667,2.24,33.0,0.211,0.286,0.198,0.07,0.216,0.263,0.166,condominium,brick,,no,yes,yes,no,yes,7900
1898,df890b96e55a6c1233243eff6058360a,krakow,tenement,26.0,1.0,4.0,4.0,1900.0,50.0706838,19.9240069,2.0,24.0,0.273,0.52,0.383,0.34,0.098,0.608,0.21,condominium,brick,,no,no,no,no,no,2800
1899,e9badd554e3c415c257fded85f6ddb43,krakow,apartmentBuilding,69.79,3.0,4.0,7.0,2017.0,50.0932,19.9268,4.3,19.0,0.317,0.571,0.268,0.065,0.281,1.094,0.154,condominium,brick,,no,yes,yes,yes,no,5200
1900,415fdade423ed9bfe237fedef8db930f,krakow,,43.0,2.0,5.0,8.0,2015.0,50.07410821,20.03700256,7.34,28.0,0.373,1.131,0.402,0.155,0.09,0.372,0.118,condominium,,,no,yes,yes,no,no,2400
1901,8b1bbf8a3a250d48f051c2bb6da86d1e,krakow,blockOfFlats,56.0,3.0,2.0,10.0,1970.0,50.0771833,19.8801541,4.82,7.0,0.206,0.536,0.409,0.343,0.479,1.147,0.511,condominium,concreteSlab,premium,yes,yes,yes,no,no,2500
1902,92b95562a7567705f5fbf67c96bf2ef0,krakow,apartmentBuilding,90.0,3.0,3.0,5.0,2008.0,50.0721616,19.9064517,2.95,24.0,0.256,0.476,0.231,0.418,0.151,0.684,0.059,condominium,brick,,yes,yes,yes,yes,no,7900
1903,5522c3560a55ebc72150ffb241db7623,krakow,apartmentBuilding,106.0,5.0,2.0,5.0,2015.0,50.0566,19.9436,0.4,109.0,0.103,0.652,0.331,0.238,0.108,0.539,0.192,condominium,brick,,no,yes,yes,no,no,6500
1904,9b60c93f00939fd4aa086e9308d72ee9,krakow,apartmentBuilding,56.0,2.0,1.0,4.0,2003.0,50.0757,19.9229,2.53,29.0,0.051,0.511,0.234,0.144,0.234,0.603,0.271,condominium,brick,,yes,yes,yes,no,no,3500
1905,9360eff13d6c15d1466cc2fa342bb2d9,krakow,blockOfFlats,48.0,2.0,,3.0,2010.0,50.0244671,19.9162976,3.78,19.0,0.178,0.368,0.384,0.163,0.252,2.176,0.263,condominium,,premium,no,yes,no,no,yes,2200
1906,4b0262c599b2ac2b0d29ca5ee9c1333f,krakow,apartmentBuilding,54.0,2.0,5.0,7.0,2013.0,50.0559643,19.9619544,1.68,14.0,0.32,0.293,0.487,0.293,0.09,0.534,0.349,condominium,brick,,yes,yes,yes,yes,no,3500
1907,9983d9d969a75a152f281efd2f10d91d,krakow,tenement,41.5,2.0,2.0,4.0,1900.0,50.0495,19.938,0.65,71.0,0.215,0.379,0.318,0.209,0.186,0.155,0.337,condominium,brick,,yes,yes,no,no,yes,2600
1908,0341fc4d4f54052e75e67f789868ed19,krakow,tenement,54.0,2.0,3.0,3.0,,50.0718495,19.9601747,2.41,16.0,0.26,0.299,0.289,0.052,0.044,0.809,0.224,condominium,brick,,no,no,no,no,no,2500
